Geschlecht,Alter,Kinder,Familienstand,Berufstaetig,Einkaufstag,Einkaufsuhrzeit,Wohnort,Haushaltsnettoeinkommen,Einkaufssumme,Fertiggerichte,Tiefkuehlware,Milchprodukte,Backwaren,Obst/Gemuese,Spirituosen,Tiernahrung,Bier,Frischfleisch,Drogerieartikel,Konserven,Kaffee/Tee,Suessigkeiten,Wurstwaren,Schreibwaren
w,18-30,nein,ledig,nein,Samstag,10-12 Uhr,10 - 25 km,2000-<3200,128,8,0,0,0,0,0,36,0,0,0,0,0,0,84,0
m,18-30,nein,ledig,nein,Mittwoch,12-14 Uhr,< 10 km,1000-<2000,41,8,0,0,0,0,0,0,16,4,0,0,0,0,0,13
w,31-40,nein,ledig,nein,Freitag,12-14 Uhr,10 - 25 km,2000-<3200,170,0,0,0,0,0,35,0,0,135,0,0,0,0,0,0
w,>60,nein,Partnerschaft,nein,Freitag,<10 Uhr,10 - 25 km,1000-<2000,72,0,0,0,14,16,8,17,0,0,0,0,17,0,0,0
w,18-30,ja,ledig,nein,Freitag,10-12 Uhr,< 10 km,3200-<4500,148,0,0,0,0,0,40,0,0,64,0,40,0,0,4,0
w,41-50,ja,ledig,nein,Donnerstag,10-12 Uhr,< 10 km,1000-<2000,53,0,16,0,0,24,0,0,0,0,0,0,0,13,0,0
m,18-30,nein,ledig,nein,Dienstag,14-17 Uhr,< 10 km,2000-<3200,147,7,0,0,54,0,25,56,0,4,0,0,0,0,0,1
w,18-30,ja,Partnerschaft,nein,Donnerstag,>17 Uhr,< 10 km,3200-<4500,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36
w,>60,ja,Partnerschaft,nein,Montag,<10 Uhr,< 10 km,<1000,119,0,0,0,13,0,11,0,0,0,0,0,23,72,0,0
w,18-30,nein,ledig,nein,Mittwoch,12-14 Uhr,< 10 km,1000-<2000,172,0,10,0,0,0,0,0,0,0,0,10,152,0,0,0
m,18-30,ja,ledig,ja,Dienstag,10-12 Uhr,10 - 25 km,1000-<2000,108,30,10,0,0,0,13,0,12,11,18,0,0,0,0,14
m,>60,nein,ledig,nein,Donnerstag,10-12 Uhr,< 10 km,>4500,49,11,0,0,2,0,0,0,0,0,0,0,24,0,10,2
w,51-60,nein,Partnerschaft,nein,Donnerstag,<10 Uhr,< 10 km,<1000,193,0,0,0,1,0,4,24,164,0,0,0,0,0,0,0
w,31-40,nein,ledig,nein,Donnerstag,12-14 Uhr,10 - 25 km,3200-<4500,28,0,0,0,0,0,0,0,0,0,0,0,16,0,12,0
w,51-60,nein,ledig,ja,Donnerstag,<10 Uhr,10 - 25 km,1000-<2000,106,7,0,6,18,0,32,29,0,0,0,0,14,0,0,0
m,18-30,ja,ledig,ja,Montag,<10 Uhr,> 25 km,<1000,61,2,0,0,0,0,21,0,9,21,0,0,0,0,0,8
m,>60,nein,ledig,nein,Donnerstag,10-12 Uhr,< 10 km,<1000,152,2,0,0,61,0,0,0,0,0,5,0,23,0,0,61
w,>60,nein,ledig,nein,Montag,10-12 Uhr,10 - 25 km,3200-<4500,48,0,0,0,18,0,5,9,0,0,0,0,16,0,0,0
w,>60,nein,ledig,nein,Montag,>17 Uhr,10 - 25 km,1000-<2000,166,0,0,0,17,0,8,20,0,0,0,4,19,0,98,0
m,18-30,ja,ledig,nein,Freitag,12-14 Uhr,< 10 km,1000-<2000,133,2,0,0,0,15,16,0,7,10,0,0,76,0,0,7
m,18-30,nein,Partnerschaft,nein,Donnerstag,10-12 Uhr,< 10 km,1000-<2000,41,6,0,0,0,0,6,0,11,3,0,0,0,14,0,1
m,18-30,ja,ledig,nein,Freitag,12-14 Uhr,> 25 km,1000-<2000,476,11,25,0,0,84,56,0,17,14,0,21,80,128,30,10
w,31-40,nein,ledig,ja,Mittwoch,14-17 Uhr,10 - 25 km,3200-<4500,45,0,0,0,0,0,45,0,0,0,0,0,0,0,0,0
w,18-30,nein,Partnerschaft,ja,Montag,>17 Uhr,< 10 km,1000-<2000,4,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0
w,31-40,nein,ledig,nein,Mittwoch,12-14 Uhr,< 10 km,<1000,10,0,0,0,0,0,0,0,0,0,0,0,0,2,8,0
m,>60,nein,ledig,nein,Donnerstag,<10 Uhr,< 10 km,3200-<4500,467,7,0,0,18,0,40,0,0,196,0,0,146,0,50,10
m,41-50,nein,Partnerschaft,ja,Donnerstag,12-14 Uhr,10 - 25 km,2000-<3200,128,3,45,0,0,0,0,0,0,0,0,0,76,0,0,4
w,51-60,ja,Partnerschaft,nein,Freitag,14-17 Uhr,10 - 25 km,1000-<2000,41,0,0,3,4,0,9,4,0,0,0,0,6,0,15,0
m,18-30,nein,ledig,ja,Donnerstag,12-14 Uhr,10 - 25 km,1000-<2000,99,1,0,0,0,14,31,0,8,11,21,0,0,0,0,13
m,18-30,ja,Partnerschaft,ja,Donnerstag,10-12 Uhr,> 25 km,1000-<2000,108,7,0,0,0,0,1,0,6,1,0,0,90,0,0,3
m,31-40,nein,ledig,nein,Donnerstag,14-17 Uhr,10 - 25 km,1000-<2000,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22
w,41-50,nein,ledig,nein,Montag,12-14 Uhr,< 10 km,>4500,173,0,0,21,0,0,36,32,0,0,0,0,84,0,0,0
w,18-30,ja,Partnerschaft,ja,Mittwoch,10-12 Uhr,10 - 25 km,<1000,96,0,0,0,0,0,0,0,96,0,0,0,0,0,0,0
m,31-40,ja,ledig,ja,Donnerstag,14-17 Uhr,< 10 km,1000-<2000,54,4,0,0,0,0,0,0,0,0,40,0,0,0,0,10
m,18-30,nein,ledig,ja,Mittwoch,<10 Uhr,10 - 25 km,2000-<3200,111,13,0,0,0,0,18,11,0,11,0,0,0,52,0,6
m,18-30,nein,ledig,nein,Donnerstag,12-14 Uhr,< 10 km,<1000,247,20,0,0,63,0,20,0,68,1,64,0,0,0,0,11
w,>60,nein,ledig,nein,Samstag,10-12 Uhr,> 25 km,>4500,147,0,0,0,24,0,3,22,0,0,40,0,38,0,0,20
m,18-30,nein,ledig,ja,Montag,12-14 Uhr,< 10 km,1000-<2000,205,9,0,0,0,0,21,24,17,2,0,0,0,0,0,132
w,18-30,nein,ledig,ja,Donnerstag,12-14 Uhr,< 10 km,1000-<2000,104,0,0,0,0,0,48,0,0,0,12,4,0,0,0,40
w,41-50,nein,ledig,nein,Montag,12-14 Uhr,< 10 km,<1000,141,6,0,0,2,0,0,0,133,0,0,0,0,0,0,0
m,>60,ja,Partnerschaft,ja,Donnerstag,<10 Uhr,10 - 25 km,<1000,212,14,0,0,11,0,0,128,0,0,0,0,0,48,0,11
m,31-40,nein,ledig,ja,Dienstag,10-12 Uhr,10 - 25 km,1000-<2000,85,37,0,0,0,0,0,6,0,10,0,0,28,0,0,4
m,>60,nein,ledig,ja,Donnerstag,<10 Uhr,< 10 km,<1000,347,6,42,0,18,0,72,0,0,189,0,0,17,0,0,3
w,18-30,nein,ledig,nein,Mittwoch,12-14 Uhr,< 10 km,1000-<2000,135,0,0,0,0,0,0,0,0,0,0,0,135,0,0,0
m,18-30,ja,ledig,ja,Donnerstag,14-17 Uhr,< 10 km,<1000,51,13,0,0,0,0,6,0,19,3,0,0,0,0,0,10
m,>60,nein,ledig,nein,Donnerstag,<10 Uhr,10 - 25 km,<1000,163,0,0,32,17,0,0,0,0,0,0,0,109,0,0,5
m,41-50,nein,ledig,nein,Donnerstag,>17 Uhr,< 10 km,2000-<3200,18,4,0,0,0,0,0,0,0,5,0,0,0,0,0,9
m,51-60,ja,Partnerschaft,nein,Donnerstag,12-14 Uhr,< 10 km,>4500,116,1,0,0,0,0,0,0,76,0,5,0,0,0,20,14
w,18-30,ja,ledig,nein,Donnerstag,12-14 Uhr,< 10 km,1000-<2000,252,20,0,0,0,0,0,0,0,232,0,0,0,0,0,0
m,>60,nein,Partnerschaft,nein,Donnerstag,14-17 Uhr,10 - 25 km,1000-<2000,60,1,0,0,19,0,0,0,0,0,0,0,14,0,0,26
m,18-30,nein,ledig,nein,Mittwoch,12-14 Uhr,< 10 km,>4500,372,26,0,6,0,0,15,0,249,10,0,0,0,0,54,12
m,41-50,nein,ledig,ja,Montag,10-12 Uhr,< 10 km,<1000,15,13,0,0,0,0,0,0,0,0,0,0,0,0,0,2
m,18-30,nein,ledig,ja,Donnerstag,12-14 Uhr,10 - 25 km,1000-<2000,59,6,0,0,0,0,10,0,16,19,0,0,0,0,0,8
m,>60,ja,ledig,nein,Donnerstag,10-12 Uhr,< 10 km,3200-<4500,249,7,0,0,8,18,0,0,140,0,0,0,0,0,0,76
m,>60,nein,ledig,nein,Dienstag,<10 Uhr,> 25 km,3200-<4500,21,2,0,0,5,0,0,0,0,0,0,0,1,0,6,7
w,>60,ja,Partnerschaft,nein,Montag,<10 Uhr,< 10 km,1000-<2000,443,0,0,27,31,0,79,21,144,40,0,0,101,0,0,0
m,>60,nein,ledig,nein,Dienstag,<10 Uhr,< 10 km,>4500,139,39,4,0,17,0,0,0,0,63,0,0,2,0,0,14
m,18-30,ja,ledig,nein,Donnerstag,14-17 Uhr,> 25 km,2000-<3200,153,10,0,0,0,0,12,0,8,3,30,36,48,0,0,6
w,>60,nein,ledig,nein,Samstag,<10 Uhr,< 10 km,1000-<2000,175,16,0,0,15,0,39,23,0,0,0,0,82,0,0,0
m,18-30,ja,ledig,nein,Mittwoch,>17 Uhr,10 - 25 km,1000-<2000,76,1,0,4,0,0,2,45,6,5,0,0,0,0,0,13
m,31-40,ja,Partnerschaft,nein,Samstag,>17 Uhr,< 10 km,<1000,78,10,0,0,0,0,0,0,60,0,0,2,0,0,0,6
m,18-30,nein,ledig,ja,Donnerstag,>17 Uhr,10 - 25 km,1000-<2000,104,6,0,0,63,0,0,0,11,12,0,0,0,0,0,12
m,>60,nein,Partnerschaft,nein,Samstag,<10 Uhr,> 25 km,2000-<3200,232,12,64,0,11,0,0,0,66,0,0,0,15,19,0,45
m,41-50,ja,ledig,ja,Freitag,12-14 Uhr,10 - 25 km,1000-<2000,10,1,0,0,0,0,0,0,0,0,0,0,0,8,0,1
m,18-30,nein,Partnerschaft,ja,Mittwoch,12-14 Uhr,10 - 25 km,1000-<2000,128,0,0,0,0,0,17,0,1,105,0,5,0,0,0,0
w,31-40,ja,ledig,nein,Donnerstag,12-14 Uhr,10 - 25 km,>4500,289,0,0,0,0,48,0,0,0,0,0,6,153,28,0,54
m,18-30,nein,ledig,nein,Donnerstag,12-14 Uhr,> 25 km,1000-<2000,423,13,0,8,0,0,5,28,16,269,6,0,77,0,0,1
w,>60,nein,ledig,nein,Donnerstag,>17 Uhr,< 10 km,1000-<2000,99,0,0,7,32,0,13,13,0,0,0,0,34,0,0,0
w,18-30,ja,ledig,nein,Samstag,12-14 Uhr,> 25 km,1000-<2000,112,0,6,0,18,88,0,0,0,0,0,0,0,0,0,0
m,18-30,nein,Partnerschaft,nein,Samstag,10-12 Uhr,10 - 25 km,>4500,300,10,0,0,6,0,53,0,109,2,0,0,0,0,0,120
w,41-50,nein,ledig,ja,Mittwoch,10-12 Uhr,10 - 25 km,2000-<3200,78,0,0,0,0,0,52,0,0,0,0,0,0,26,0,0
m,31-40,nein,ledig,ja,Donnerstag,12-14 Uhr,10 - 25 km,<1000,344,12,0,0,0,0,55,0,0,0,0,0,152,49,0,76
m,31-40,nein,ledig,nein,Mittwoch,10-12 Uhr,10 - 25 km,3200-<4500,90,41,0,0,0,0,0,38,0,0,0,0,0,0,0,11
m,31-40,nein,ledig,nein,Mittwoch,<10 Uhr,< 10 km,2000-<3200,334,8,15,0,0,0,0,0,168,24,0,0,0,108,0,11
w,18-30,nein,ledig,nein,Freitag,12-14 Uhr,< 10 km,3200-<4500,31,0,0,0,0,0,21,0,0,0,10,0,0,0,0,0
m,18-30,ja,ledig,ja,Montag,12-14 Uhr,< 10 km,1000-<2000,301,3,36,30,0,0,9,0,17,205,0,0,0,0,0,1
w,51-60,nein,ledig,nein,Mittwoch,>17 Uhr,< 10 km,2000-<3200,353,0,25,0,13,0,3,29,248,0,0,0,35,0,0,0
w,31-40,nein,Partnerschaft,ja,Montag,>17 Uhr,< 10 km,<1000,160,0,0,0,0,0,0,40,0,0,0,0,0,0,120,0
w,>60,nein,ledig,nein,Freitag,<10 Uhr,< 10 km,1000-<2000,71,3,0,0,10,0,1,2,0,0,0,0,27,0,28,0
m,18-30,nein,Partnerschaft,ja,Samstag,12-14 Uhr,10 - 25 km,2000-<3200,247,14,0,0,0,0,21,0,145,21,0,0,5,0,34,7
w,>60,nein,ledig,nein,Montag,10-12 Uhr,10 - 25 km,3200-<4500,296,0,0,0,21,0,11,82,0,0,0,0,26,72,0,84
w,41-50,nein,ledig,nein,Samstag,12-14 Uhr,< 10 km,2000-<3200,29,0,0,0,0,0,0,0,0,0,9,0,0,20,0,0
w,18-30,nein,ledig,ja,Donnerstag,12-14 Uhr,> 25 km,2000-<3200,58,6,0,24,28,0,0,0,0,0,0,0,0,0,0,0
m,18-30,ja,ledig,ja,Samstag,14-17 Uhr,> 25 km,<1000,285,11,72,0,0,0,13,0,33,11,56,18,0,0,60,11
w,18-30,ja,Partnerschaft,nein,Montag,<10 Uhr,10 - 25 km,<1000,180,0,0,0,0,0,0,0,0,0,0,0,180,0,0,0
w,>60,nein,ledig,nein,Freitag,>17 Uhr,> 25 km,2000-<3200,167,0,0,0,36,0,14,101,0,0,0,0,16,0,0,0
m,18-30,ja,ledig,ja,Donnerstag,12-14 Uhr,> 25 km,2000-<3200,80,10,0,0,0,0,1,0,5,9,0,0,0,0,45,10
w,41-50,nein,ledig,nein,Montag,12-14 Uhr,< 10 km,1000-<2000,174,2,35,20,0,0,0,0,0,0,0,0,0,0,117,0
w,>60,nein,Partnerschaft,nein,Mittwoch,<10 Uhr,< 10 km,<1000,137,0,0,0,7,0,3,28,0,0,0,0,22,0,0,77
w,>60,ja,Partnerschaft,nein,Donnerstag,10-12 Uhr,< 10 km,<1000,219,8,60,6,33,0,10,53,0,12,32,0,5,0,0,0
m,18-30,nein,ledig,nein,Montag,12-14 Uhr,> 25 km,1000-<2000,90,8,0,0,0,0,33,0,13,11,0,0,0,0,14,11
w,41-50,nein,Partnerschaft,nein,Donnerstag,12-14 Uhr,< 10 km,1000-<2000,60,0,0,0,0,0,0,0,0,0,0,0,60,0,0,0
w,18-30,nein,Partnerschaft,ja,Montag,<10 Uhr,10 - 25 km,1000-<2000,92,0,0,0,0,0,48,0,0,0,0,0,0,0,0,44
w,31-40,nein,Partnerschaft,nein,Montag,>17 Uhr,< 10 km,>4500,26,0,0,0,0,0,0,0,0,14,12,0,0,0,0,0
w,>60,ja,ledig,nein,Donnerstag,<10 Uhr,10 - 25 km,>4500,80,0,0,0,11,0,7,15,37,0,0,0,10,0,0,0
w,18-30,ja,ledig,ja,Donnerstag,12-14 Uhr,< 10 km,<1000,130,0,0,0,0,0,0,0,0,116,0,0,0,14,0,0
w,51-60,ja,Partnerschaft,nein,Dienstag,10-12 Uhr,< 10 km,2000-<3200,63,0,0,0,15,0,7,24,0,0,0,0,17,0,0,0
m,31-40,ja,ledig,nein,Donnerstag,<10 Uhr,10 - 25 km,<1000,150,6,0,0,0,0,0,0,0,60,0,21,63,0,0,0
w,41-50,nein,ledig,ja,Donnerstag,14-17 Uhr,10 - 25 km,3200-<4500,242,0,0,0,0,0,72,0,168,0,2,0,0,0,0,0
m,18-30,nein,Partnerschaft,ja,Donnerstag,<10 Uhr,10 - 25 km,>4500,250,4,0,6,0,0,16,126,15,12,0,0,0,0,0,71
w,41-50,ja,Partnerschaft,nein,Samstag,14-17 Uhr,> 25 km,>4500,126,0,0,28,0,0,66,0,0,0,32,0,0,0,0,0
m,18-30,nein,Partnerschaft,ja,Montag,<10 Uhr,< 10 km,<1000,129,10,0,0,0,0,4,16,9,13,0,0,0,49,0,28
m,41-50,ja,ledig,nein,Donnerstag,10-12 Uhr,< 10 km,1000-<2000,126,28,0,0,0,0,0,0,0,0,0,0,0,0,96,2
w,51-60,ja,Partnerschaft,ja,Samstag,12-14 Uhr,< 10 km,3200-<4500,86,0,22,0,7,9,7,26,0,0,0,0,15,0,0,0
m,18-30,nein,ledig,nein,Montag,14-17 Uhr,< 10 km,<1000,99,14,0,16,0,0,11,0,27,18,0,0,0,0,0,13
m,18-30,nein,ledig,ja,Montag,12-14 Uhr,10 - 25 km,<1000,103,11,0,9,45,0,3,0,9,12,0,0,0,0,0,14
w,18-30,nein,ledig,nein,Samstag,>17 Uhr,10 - 25 km,1000-<2000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
m,18-30,nein,ledig,ja,Donnerstag,12-14 Uhr,10 - 25 km,<1000,269,3,0,0,0,54,9,88,15,10,0,0,0,50,0,40
w,18-30,ja,ledig,ja,Samstag,12-14 Uhr,10 - 25 km,1000-<2000,61,0,0,0,0,0,9,0,0,0,0,0,0,0,0,52
m,18-30,ja,ledig,ja,Mittwoch,12-14 Uhr,< 10 km,1000-<2000,285,12,0,0,0,0,16,112,144,0,0,0,0,0,0,1
m,>60,nein,ledig,nein,Donnerstag,<10 Uhr,< 10 km,<1000,153,13,0,0,19,0,0,105,0,0,6,0,2,0,0,8
w,>60,ja,ledig,nein,Montag,10-12 Uhr,< 10 km,1000-<2000,37,0,0,0,19,0,2,0,0,0,0,0,16,0,0,0
w,>60,ja,Partnerschaft,nein,Donnerstag,10-12 Uhr,< 10 km,>4500,354,0,9,2,19,63,3,16,0,75,5,3,15,9,0,135
w,41-50,ja,ledig,nein,Montag,12-14 Uhr,< 10 km,3200-<4500,142,0,0,0,36,0,0,16,0,0,0,0,0,0,0,90
m,>60,nein,ledig,nein,Donnerstag,<10 Uhr,< 10 km,<1000,230,10,0,0,52,0,0,0,0,152,0,0,3,0,0,13
w,18-30,nein,ledig,nein,Montag,>17 Uhr,10 - 25 km,1000-<2000,28,0,0,0,0,0,0,0,0,0,0,0,0,0,28,0
w,>60,ja,ledig,ja,Donnerstag,<10 Uhr,< 10 km,1000-<2000,67,0,0,0,21,0,4,29,0,0,0,0,13,0,0,0
w,>60,ja,Partnerschaft,nein,Montag,10-12 Uhr,< 10 km,2000-<3200,90,0,8,9,33,0,5,9,0,0,0,0,26,0,0,0
m,18-30,nein,ledig,ja,Samstag,12-14 Uhr,< 10 km,1000-<2000,195,0,0,0,0,0,20,0,16,0,64,0,0,0,84,11
m,18-30,nein,ledig,nein,Samstag,12-14 Uhr,< 10 km,1000-<2000,123,14,0,0,0,0,9,66,6,20,0,0,0,0,0,8
m,18-30,nein,ledig,ja,Donnerstag,<10 Uhr,< 10 km,1000-<2000,96,4,0,0,0,0,8,0,6,10,0,6,0,0,0,62
w,41-50,ja,Partnerschaft,ja,Samstag,12-14 Uhr,10 - 25 km,1000-<2000,22,7,0,0,0,0,0,0,0,0,0,0,15,0,0,0
w,>60,ja,Partnerschaft,nein,Samstag,10-12 Uhr,< 10 km,<1000,69,0,0,0,12,0,9,8,0,0,0,0,15,13,12,0
w,41-50,ja,ledig,ja,Donnerstag,12-14 Uhr,10 - 25 km,3200-<4500,385,0,0,0,0,0,0,81,38,126,0,4,0,0,0,136
w,51-60,ja,ledig,ja,Donnerstag,12-14 Uhr,< 10 km,1000-<2000,89,0,0,0,16,0,2,23,0,0,0,0,16,12,20,0
m,18-30,nein,Partnerschaft,ja,Montag,12-14 Uhr,10 - 25 km,1000-<2000,320,0,0,0,30,8,19,0,6,181,0,0,0,0,0,76
m,18-30,nein,ledig,ja,Donnerstag,12-14 Uhr,< 10 km,2000-<3200,374,3,0,0,0,0,39,0,13,299,6,0,0,0,0,14
w,31-40,ja,ledig,nein,Donnerstag,14-17 Uhr,< 10 km,>4500,329,0,32,0,8,0,0,78,0,171,40,0,0,0,0,0
m,18-30,nein,ledig,nein,Donnerstag,14-17 Uhr,10 - 25 km,1000-<2000,176,12,0,0,0,0,1,0,3,85,0,0,0,0,0,75
m,18-30,nein,ledig,nein,Samstag,14-17 Uhr,< 10 km,2000-<3200,89,6,0,0,0,0,4,54,1,20,0,0,2,0,0,2
m,18-30,nein,ledig,ja,Montag,12-14 Uhr,< 10 km,>4500,61,2,0,0,0,0,21,0,16,19,0,0,0,0,0,3
w,18-30,nein,ledig,nein,Donnerstag,<10 Uhr,< 10 km,3200-<4500,77,0,0,0,0,0,42,0,0,0,0,0,0,0,0,35
w,>60,nein,Partnerschaft,nein,Samstag,<10 Uhr,< 10 km,<1000,180,0,0,0,8,0,11,16,126,0,0,0,19,0,0,0
m,18-30,nein,ledig,nein,Montag,<10 Uhr,< 10 km,1000-<2000,92,35,0,0,0,0,11,0,12,3,24,0,0,0,0,7
w,>60,nein,ledig,nein,Freitag,10-12 Uhr,10 - 25 km,1000-<2000,151,0,45,0,13,36,12,20,0,0,0,8,17,0,0,0
w,41-50,nein,ledig,nein,Freitag,<10 Uhr,10 - 25 km,2000-<3200,72,0,36,36,0,0,0,0,0,0,0,0,0,0,0,0
w,18-30,nein,ledig,nein,Donnerstag,14-17 Uhr,> 25 km,1000-<2000,152,56,0,9,0,0,0,0,0,63,24,0,0,0,0,0
w,51-60,nein,Partnerschaft,ja,Montag,>17 Uhr,10 - 25 km,1000-<2000,154,0,0,0,14,0,14,9,0,112,0,0,5,0,0,0
w,51-60,nein,ledig,ja,Samstag,12-14 Uhr,< 10 km,<1000,60,0,0,4,1,0,7,37,0,0,4,0,7,0,0,0
w,>60,nein,ledig,nein,Samstag,>17 Uhr,< 10 km,2000-<3200,153,0,0,0,49,0,20,1,0,0,54,0,29,0,0,0
m,18-30,nein,ledig,nein,Montag,10-12 Uhr,> 25 km,1000-<2000,345,9,0,0,0,0,20,63,134,14,0,0,45,40,0,20
m,>60,nein,ledig,nein,Donnerstag,14-17 Uhr,< 10 km,1000-<2000,252,7,0,0,2,0,0,0,176,0,0,3,59,0,0,5
w,51-60,ja,ledig,ja,Freitag,14-17 Uhr,< 10 km,<1000,201,0,24,0,16,0,14,9,0,0,36,0,6,0,96,0
m,18-30,nein,Partnerschaft,nein,Donnerstag,14-17 Uhr,10 - 25 km,1000-<2000,166,10,0,0,0,0,4,0,0,4,0,0,140,0,0,8
w,18-30,ja,Partnerschaft,ja,Mittwoch,>17 Uhr,< 10 km,<1000,48,0,27,0,0,0,0,0,0,0,0,0,0,0,21,0
w,18-30,ja,ledig,ja,Donnerstag,14-17 Uhr,< 10 km,2000-<3200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
w,41-50,ja,ledig,ja,Freitag,12-14 Uhr,< 10 km,1000-<2000,182,0,0,0,0,36,0,0,0,0,0,20,0,0,126,0
w,>60,nein,ledig,nein,Samstag,<10 Uhr,< 10 km,1000-<2000,203,0,0,0,35,0,6,45,0,0,0,0,15,0,0,102
w,41-50,nein,Partnerschaft,ja,Mittwoch,12-14 Uhr,< 10 km,3200-<4500,62,0,0,0,0,0,0,0,0,0,6,0,0,0,56,0
w,>60,ja,Partnerschaft,nein,Dienstag,<10 Uhr,< 10 km,<1000,222,0,0,0,32,0,5,68,0,99,0,0,18,0,0,0
w,>60,ja,ledig,nein,Freitag,<10 Uhr,> 25 km,3200-<4500,166,0,0,0,29,0,2,7,0,0,0,0,12,36,80,0
w,>60,nein,ledig,nein,Samstag,<10 Uhr,10 - 25 km,2000-<3200,142,6,0,0,24,54,8,20,0,0,20,0,10,0,0,0
w,>60,nein,ledig,ja,Samstag,10-12 Uhr,< 10 km,1000-<2000,106,0,0,0,23,0,11,26,0,0,0,36,10,0,0,0
m,31-40,nein,ledig,nein,Dienstag,<10 Uhr,< 10 km,1000-<2000,39,2,0,16,0,0,0,10,0,0,0,0,0,0,0,11
w,>60,nein,ledig,nein,Freitag,<10 Uhr,< 10 km,<1000,165,0,0,2,20,0,3,7,0,56,0,0,21,56,0,0
w,>60,nein,ledig,nein,Montag,14-17 Uhr,< 10 km,<1000,44,0,0,0,9,16,4,0,0,0,0,0,15,0,0,0
w,41-50,ja,ledig,ja,Freitag,14-17 Uhr,10 - 25 km,3200-<4500,90,0,0,0,0,0,0,0,0,0,0,0,0,48,0,42
m,18-30,ja,ledig,nein,Mittwoch,>17 Uhr,< 10 km,1000-<2000,66,8,0,0,20,0,1,0,13,13,0,0,0,0,0,11
w,31-40,ja,ledig,ja,Mittwoch,12-14 Uhr,< 10 km,1000-<2000,80,0,0,0,0,0,0,0,0,0,0,0,0,80,0,0
m,>60,ja,ledig,nein,Samstag,>17 Uhr,10 - 25 km,1000-<2000,42,6,0,10,0,0,0,0,0,0,0,0,17,0,0,9
m,31-40,ja,ledig,nein,Donnerstag,14-17 Uhr,< 10 km,3200-<4500,34,0,18,0,0,16,0,0,0,0,0,0,0,0,0,0
w,31-40,nein,ledig,nein,Samstag,14-17 Uhr,10 - 25 km,2000-<3200,144,0,48,0,0,0,0,0,96,0,0,0,0,0,0,0
w,41-50,nein,ledig,ja,Samstag,14-17 Uhr,< 10 km,<1000,30,0,12,0,0,0,18,0,0,0,0,0,0,0,0,0
w,>60,ja,ledig,nein,Mittwoch,<10 Uhr,< 10 km,<1000,169,0,0,0,24,33,10,12,0,0,0,0,27,0,63,0
m,18-30,nein,ledig,ja,Montag,14-17 Uhr,< 10 km,1000-<2000,59,3,0,0,14,0,2,0,4,19,12,0,0,0,0,5
m,18-30,nein,ledig,nein,Donnerstag,12-14 Uhr,< 10 km,>4500,130,3,0,0,0,0,103,0,13,10,0,0,0,0,0,1
w,18-30,nein,Partnerschaft,nein,Samstag,>17 Uhr,< 10 km,1000-<2000,74,0,0,0,0,0,0,0,0,0,40,0,34,0,0,0
w,18-30,nein,ledig,nein,Montag,10-12 Uhr,< 10 km,1000-<2000,531,0,0,12,0,0,0,80,217,0,16,0,128,18,0,60
w,>60,nein,Partnerschaft,nein,Samstag,<10 Uhr,< 10 km,1000-<2000,436,0,0,0,5,0,123,8,138,0,0,0,18,0,144,0
m,18-30,nein,ledig,nein,Freitag,14-17 Uhr,10 - 25 km,2000-<3200,101,12,0,0,0,0,5,0,57,21,0,0,0,0,0,6
w,18-30,ja,ledig,nein,Donnerstag,12-14 Uhr,10 - 25 km,<1000,42,8,0,0,0,4,0,0,0,0,0,0,0,30,0,0
m,18-30,nein,ledig,ja,Freitag,<10 Uhr,10 - 25 km,<1000,126,2,0,8,0,0,4,0,105,0,0,0,0,0,0,7
m,18-30,nein,ledig,ja,Donnerstag,12-14 Uhr,< 10 km,2000-<3200,54,3,0,0,0,0,16,0,9,13,0,0,0,0,0,13
m,18-30,nein,ledig,ja,Mittwoch,12-14 Uhr,> 25 km,1000-<2000,311,13,16,0,70,0,3,45,12,18,0,0,0,0,0,134
w,31-40,nein,ledig,nein,Samstag,10-12 Uhr,10 - 25 km,2000-<3200,180,0,0,0,0,0,0,0,0,0,6,0,0,0,90,84
m,18-30,nein,ledig,nein,Samstag,12-14 Uhr,10 - 25 km,>4500,349,14,0,0,0,12,10,0,0,65,0,0,180,0,0,68
m,18-30,nein,ledig,nein,Mittwoch,12-14 Uhr,< 10 km,2000-<3200,74,1,0,0,0,0,15,36,7,5,0,0,0,0,0,10
w,41-50,nein,ledig,nein,Samstag,>17 Uhr,< 10 km,<1000,95,5,0,24,0,0,0,0,0,0,0,6,0,60,0,0
w,18-30,nein,ledig,ja,Samstag,12-14 Uhr,< 10 km,2000-<3200,172,0,0,20,0,0,125,0,0,0,0,0,27,0,0,0
w,>60,nein,ledig,nein,Donnerstag,14-17 Uhr,< 10 km,3200-<4500,97,0,0,0,9,0,6,27,26,0,10,0,19,0,0,0
w,>60,nein,Partnerschaft,nein,Mittwoch,<10 Uhr,< 10 km,1000-<2000,136,0,0,0,18,20,8,17,0,0,0,6,15,0,0,52
